    time,seconds_elapsed,z,y,x
1767620468212619300,1.005619384765625,-1.4422528743743896,2.764165163040161,-0.2015855312347412
1767620468232616200,1.0256162109375,-1.0506882667541504,3.181997060775757,-0.26022860407829285
1767620468272703000,1.065702880859375,-0.7232644557952881,1.5424346923828125,-0.8747590184211731
1767620468292789200,1.085789306640625,-1.379333734512329,-0.8008443117141724,0.23029619455337524
1767620468312794400,1.10579443359375,-1.0293079614639282,0.44226643443107605,0.0403171069920063
1767620468352881200,1.145881103515625,-0.16432274878025055,0.051312681287527084,-0.26083946228027344
1767620468392971800,1.1859716796875,0.294437050819397,-0.2626720666885376,-0.26939156651496887
1767620468433067500,1.226067626953125,-0.12217304855585098,-0.09834930300712585,-0.19975294172763824
1767620468473172700,1.2661728515625,-0.22479841113090515,-0.4050036668777466,-0.35063666105270386
1767620468513257500,1.306257568359375,-1.0806206464767456,-1.207069754600525,-0.26633724570274353
1767620468553344500,1.346344482421875,-0.7165449261665344,0.2742784917354584,-0.23090706765651703
1767620468593435100,1.38643505859375,-0.7586946487426758,0.02382374368607998,-0.152105450630188
1767620468633525500,1.426525390625,-1.1869112253189087,0.33597588539123535,-0.4911356568336487
1767620468673650400,1.466650390625,-2.3011293411254883,-0.607200026512146,-0.45326200127601624
1767620468713733400,1.5067333984375,-2.5949554443359375,-0.9193521738052368,0.014049900695681572
1767620468753849900,1.546849853515625,-2.5534167289733887,-0.7812966704368591,0.5949827432632446
1767620468793933000,1.58693310546875,-1.709811806678772,-1.4941763877868652,-0.35124751925468445
1767620468834041600,1.62704150390625,-0.8338310718536377,-1.453248381614685,-0.9853256344795227
1767620468874119700,1.66711962890625,-0.04764748737215996,1.0152580738067627,-0.018325956538319588
1767620468914211600,1.707211669921875,-0.21380282938480377,-0.42760565876960754,-0.25595253705978394
1767620468954291700,1.747291748046875,-0.1466076523065567,-0.5656611919403076,-0.021380282938480377
1767620468994379300,1.787379150390625,-0.13439035415649414,-0.3378084897994995,-0.036651913076639175
1767620469034481400,1.8274814453125,-0.23884831368923187,-1.3396275043487549,0.2217440903186798
1767620469074595600,1.867595703125,1.3127493858337402,-0.9248499870300293,0.46731191873550415
1767620469114663400,1.907663330078125,2.624277114868164,0.6157521605491638,0.20036379992961884
1767620469154740200,1.947740234375,-1.1136072874069214,-0.7257078886032104,-0.03176499158143997
1767620469194822000,1.98782177734375,-2.386650562286377,-0.7299839854240417,-0.13866640627384186
1767620469234994200,2.027994140625,-2.5613579750061035,-2.0610592365264893,0.09773843735456467
1767620469275070200,2.0680703125,0.036651913076639175,-0.1869247704744339,1.0812314748764038
1767620469315150800,2.10815087890625,0.34574973583221436,-0.6352998614311218,1.7482963800430298
1767620469355234800,2.14823486328125,0.42638394236564636,-0.18814650177955627,1.8460347652435303
1767620469395331800,2.188331787109375,-0.05253441259264946,-0.9877691268920898,1.8741345405578613
1767620469435406800,2.22840673828125,-0.2021963894367218,-0.6505714654922485,0.817948579788208
1767620469475481900,2.26848193359375,0.06230825558304787,-0.34025195240974426,0.05925392732024193
1767620469515580700,2.30858056640625,0.28649580478668213,-0.030543262138962746,-0.6004805564880371
1767620469555677700,2.348677734375,0.46853363513946533,-0.04337143152952194,-0.9523389339447021
1767620469595751400,2.38875146484375,0.4795292317867279,-0.12889257073402405,-0.9663888216018677
1767620469635869700,2.42886962890625,0.17898350954055786,0.26939156651496887,-1.1062769889831543
1767620469675954200,2.4689541015625,-0.04092797264456749,0.2119702398777008,-0.9370672702789307
1767620469716063500,2.5090634765625,0.11301007121801376,0.0757472887635231,-0.45692721009254456
1767620469756172300,2.54917236328125,0.2174680233001709,0.2987131178379059,-0.394008070230484
1767620469796281900,2.58928173828125,0.17104226350784302,0.23945917189121246,-0.32681289315223694
1767620469836387600,2.6293876953125,0.05497787147760391,0.03420845419168472,-0.5338962078094482
1767620469856485000,2.649485107421875,0.05497787147760391,-0.15027284622192383,-0.6591235995292664
1767620469876501500,2.66950146484375,0.04948008432984352,-0.3274237811565399,-0.685390830039978
1767620469916605400,2.70960546875,0.15393804013729095,-0.5216789245605469,-0.44654250144958496
1767620469956713500,2.74971337890625,0.2638937830924988,-0.3530801236629486,0.10201449692249298
1767620469996795600,2.789795654296875,-0.027488935738801956,-0.2877175211906433,0.8704829812049866
1767620470036883500,2.829883544921875,-0.07757988572120667,0.3597996234893799,1.5161675214767456
1767620470076969700,2.8699697265625,-0.03237585723400116,0.39584067463874817,0.26939156651496887
1767620470117056500,2.910056396484375,0.19914206862449646,0.02626720629632473,-0.4056145250797272
1767620470157133800,2.9501337890625,0.22663100063800812,-0.07513642311096191,-0.8307767510414124
1767620470197219000,2.990218994140625,0.07757988572120667,-0.10751228034496307,-0.979827880859375
1767620470237324800,3.03032470703125,0.012217304669320583,-0.22418753802776337,-1.0897835493087769
1767620470277447000,3.070447021484375,0.01038470957428217,-0.5949827432632446,-0.7574729323387146
1767620470317567700,3.110567626953125,0.0507018156349659,-0.543059229850769,-0.26145032048225403
1767620470357685200,3.150685302734375,0.08124507963657379,-0.18448130786418915,0.2889392673969269
1767620470397786400,3.190786376953125,-0.018325956538319588,0.02015855349600315,0.42088615894317627
1767620470437882000,3.230882080078125,0.018936822190880775,0.1563815027475357,0.5546656250953674
1767620470477972200,3.27097216796875,-0.18936823308467865,0.18325957655906677,0.6243042945861816
1767620470518056200,3.31105615234375,-0.23151792585849762,0.16004669666290283,0.759305477142334
1767620470558154200,3.351154296875,-0.05925392732024193,0.08429940044879913,0.5143485069274902
1767620470598257700,3.391257568359375,0.039095375686883926,0.2571742534637451,0.4899139404296875
1767620470638357500,3.431357421875,-0.024434609338641167,0.2785545587539673,0.42577308416366577
1767620470678486500,3.471486572265625,-0.09957103431224823,0.23151792585849762,0.2535090744495392
1767620470718605000,3.51160498046875,-0.02932153269648552,0.08307767659425735,0.3677408695220947
1767620470758711600,3.551711669921875,0.2076941877603531,-0.3536909818649292,1.356731653213501
1767620470798800600,3.591800537109375,0.4404338300228119,-1.2522737979888916,2.3151793479919434
1767620470838921000,3.6319208984375,0.30115658044815063,-1.1325441598892212,1.9706512689590454
1767620470879005400,3.67200537109375,-0.22540926933288574,-0.7556403279304504,0.9083566069602966
1767620470919127300,3.712127197265625,0.16859880089759827,-0.3933972120285034,-0.16737708449363708
1767620470959224300,3.752224365234375,0.23335053026676178,-0.7550294399261475,-0.7257078886032104
1767620470999329500,3.79232958984375,0.16371189057826996,-0.6108652353286743,-1.1459832191467285
1767620471039428900,3.832428955078125,-0.03787364438176155,0.29077184200286865,-1.7232508659362793
1767620471059555000,3.85255517578125,-0.12461651116609573,0.5681046843528748,-1.8979582786560059
1767620471079563000,3.87256298828125,-0.11484266817569733,0.6811147332191467,-2.0421226024627686
1767620471119646700,3.912646728515625,-0.10262536257505417,0.6401867866516113,-1.8380935192108154
1767620471159767300,3.952767333984375,-0.05314527451992035,0.5290092825889587,-0.950506329536438
1767620471179853800,3.972853759765625,-0.03420845419168472,0.5387831330299377,-0.5968153476715088
1767620471199860700,3.99286083984375,-0.03176499158143997,0.5968153476715088,-0.34758231043815613
1767620471239962600,4.032962646484375,0.11789698898792267,0.5931501388549805,-0.11667526513338089
1767620471280064800,4.073064697265625,0.2528982162475586,0.37629300355911255,-0.2938261926174164
1767620471320180700,4.1131806640625,0.2987131178379059,0.22357667982578278,-0.3292563557624817
1767620471360283100,4.153283203125,0.17898350954055786,-0.03176499158143997,0.4086688458919525
1767620471400370200,4.1933701171875,0.08185594528913498,0.00366519158706069,0.7849618196487427
1767620471440461800,4.2334619140625,0.0708603709936142,0.6065891981124878,1.6224581003189087
1767620471460547600,4.253547607421875,0.01466076634824276,1.043968677520752,1.1258246898651123
1767620471480549000,4.273549072265625,-0.3121521472930908,0.48869219422340393,0.40744712948799133
1767620471520635400,4.313635498046875,-0.021380282938480377,0.031154127791523933,-0.3219259977340698
1767620471560723500,4.353723388671875,0.01771509274840355,0.003054326167330146,-0.8717046976089478
1767620471600809000,4.39380908203125,-0.06414084881544113,-0.04703662544488907,-0.9425650835037231
1767620471640908000,4.433907958984375,-0.08307767659425735,-0.1270599663257599,-0.8497135639190674
1767620471681013000,4.474012939453125,0.039095375686883926,-0.1362229436635971,-0.5106833577156067
1767620471721120800,4.514120849609375,-0.10567969083786011,-0.018936822190880775,0.2021963894367218
1767620471761217500,4.554217529296875,-0.3854559659957886,0.2168571650981903,0.778853178024292
1767620471801341700,4.594341796875,-0.25961771607398987,0.4202753007411957,0.6163630485534668
1767620471841425200,4.634425048828125,0.04581489413976669,-0.012217304669320583,0.7287622094154358
1767620471881516300,4.674516357421875,-0.02076941914856434,-0.4764748811721802,0.7800748944282532
1767620471921629000,4.71462890625,-0.09834930300712585,0.46670106053352356,0.6530149579048157
1767620471961732600,4.754732666015625,-0.12950342893600464,0.44776421785354614,0.8356636762619019
1767620472001833700,4.794833740234375,0.14538592100143433,0.02382374368607998,1.5515977144241333
1767620472041965000,4.834965087890625,0.33475416898727417,-0.6206390857696533,2.20583438873291
1767620472082059000,4.87505908203125,0.5393940210342407,-0.7324274182319641,1.8753563165664673
1767620472122153200,4.9151533203125,-0.039706241339445114,0.05253441259264946,0.6481280326843262
1767620472142244400,4.935244384765625,0.2528982162475586,-0.06658431142568588,0.3182607889175415
1767620472162248700,4.955248779296875,0.11850785464048386,-0.29077184200286865,-0.0403171069920063
1767620472202375400,4.99537548828125,-0.09224065393209457,-0.42638394236564636,-0.7391469478607178
1767620472242471400,5.035471435546875,-0.304210901260376,-0.5913175344467163,-1.0054842233657837
1767620472262593500,5.055593505859375,-0.35185837745666504,-0.19364428520202637,-1.3445143699645996
1767620472282601700,5.075601806640625,-0.3591887652873993,0.07635815441608429,-1.6273449659347534
1767620472322692400,5.1156923828125,-0.26145032048225403,0.6224716901779175,-2.1172590255737305
1767620472362811000,5.155810791015625,-0.16310101747512817,0.42271876335144043,-2.141082763671875
1767620472402903000,5.195903076171875,0.1215621829032898,0.19547687470912933,-1.5650367736816406
1767620472442998000,5.235998046875,0.08124507963657379,-0.0024434609804302454,-0.8148942589759827
1767620472483083500,5.27608349609375,0.1215621829032898,0.5180137157440186,-0.1771509200334549
1767620472523191800,5.31619189453125,0.17104226350784302,0.6145304441452026,-0.048258353024721146
1767620472563286000,5.3562861328125,0.2015855312347412,0.37690386176109314,-0.20341812074184418
1767620472603395000,5.39639501953125,0.24129177629947662,-0.44104471802711487,0.1368338167667389
1767620472643491000,5.436490966796875,0.048258353024721146,-0.10018189996480942,-0.030543262138962746
1767620472683598800,5.476598876953125,0.5076290369033813,-0.6896668672561646,0.5155702829360962
1767620472723680500,5.516680419921875,-0.18020524084568024,-0.11667526513338089,1.8387043476104736
1767620472763757800,5.5567578125,-0.1973094791173935,1.7507398128509521,-0.17959438264369965
1767620472803832600,5.59683251953125,-0.1062905490398407,-0.22479841113090515,-0.26633724570274353
1767620472843944000,5.63694384765625,-0.05803219974040985,-0.1313360333442688,-0.9395107626914978
1767620472884028700,5.677028564453125,-0.15760323405265808,-0.12889257073402405,-0.8607091307640076
1767620472924116000,5.717115966796875,-0.027488935738801956,-0.05925392732024193,-0.7263187766075134
1767620472964195000,5.757195068359375,0.014049900695681572,-0.14233160018920898,-0.37751471996307373
1767620473004308500,5.79730859375,0.018936822190880775,-0.2565633952617645,0.16798794269561768
1767620473044389000,5.83738916015625,-0.41599923372268677,0.4245513379573822,0.5864306092262268
1767620473084502300,5.877502197265625,-0.13439035415649414,0.5149593949317932,0.9162978529930115
1767620473124579000,5.9175791015625,0.17776179313659668,-0.34758231043815613,0.836885392665863
1767620473164652500,5.957652587890625,-0.02382374368607998,0.19425514340400696,0.46303585171699524
1767620473204735500,5.997735595703125,0.21135938167572021,0.3072652220726013,0.788016140460968
1767620473224814800,6.01781494140625,0.2828305959701538,0.48258355259895325,1.1820242404937744
1767620473244813600,6.0378134765625,0.3084869384765625,0.09285151958465576,1.8209892511367798
1767620473284881000,6.077880859375,0.25595253705978394,-0.4538728892803192,2.82769513130188
1767620473324948700,6.11794873046875,0.21319197118282318,-0.5998696684837341,2.191173553466797
1767620473365016600,6.1580166015625,-0.11911872029304504,-0.7165449261665344,0.9059131741523743
1767620473405086000,6.1980859375,-0.03176499158143997,-0.25106561183929443,-0.3543018400669098
1767620473445152500,6.238152587890625,0.025656340643763542,-0.17959438264369965,-0.9718865752220154
1767620473485244700,6.27824462890625,-0.08552113175392151,-0.29138273000717163,-1.4269812107086182
1767620473525313000,6.31831298828125,-0.34025195240974426,0.19914206862449646,-2.065335512161255
1767620473565381400,6.35838134765625,-0.48380526900291443,0.6725626587867737,-2.514932155609131
1767620473605455600,6.39845556640625,-0.2070833146572113,0.44104471802711487,-2.0616703033447266
1767620473645562400,6.438562255859375,-0.3280346393585205,-0.23640485107898712,-0.8503243923187256
1767620473685646000,6.47864599609375,-0.00733038317412138,0.6792821288108826,0.30054569244384766
1767620473705734400,6.498734375,0.21624629199504852,1.1197160482406616,0.31642818450927734
1767620473725742800,6.518742919921875,0.3292563557624817,1.0769554376602173,0.2370157092809677
1767620473765838300,6.55883837890625,0.475253164768219,-0.20525072515010834,0.4392121136188507
1767620473805920800,6.598920654296875,-0.07880161702632904,0.48808133602142334,0.37140607833862305
1767620473846009900,6.639009765625,0.11239920556545258,-0.9169087409973145,0.9841039180755615
1767620473886097000,6.679096923828125,0.08429940044879913,0.5064072608947754,0.9187413454055786
1767620473906184200,6.69918408203125,-0.20402899384498596,0.14233160018920898,0.19486601650714874
1767620473926188800,6.719188720703125,-0.08307767659425735,0.8112290501594543,-0.5473352670669556
1767620473966375200,6.759375244140625,0.05314527451992035,-0.2675589919090271,-0.7269296646118164
1767620474006470000,6.799469970703125,-0.04214970022439957,-0.30054569244384766,-0.9834930300712585
1767620474046569700,6.83956982421875,0.03481931984424591,-0.40683624148368835,-0.9871582388877869
1767620474086668300,6.879668212890625,0.06108652427792549,-0.29626965522766113,-0.7910705208778381
1767620474106791400,6.89979150390625,-0.0757472887635231,-0.49724429845809937,-0.48685958981513977
1767620474126805000,6.919804931640625,-0.1160643994808197,-0.42577308416366577,-0.04948008432984352
1767620474166895000,6.95989501953125,-0.1875356286764145,0.25534167885780334,0.5772676467895508
1767620474207018200,7.000018310546875,-0.3078760802745819,0.06902777403593063,0.5503895878791809
1767620474247112200,7.0401123046875,-0.06902777403593063,0.10690141469240189,0.788627028465271
1767620474287232300,7.080232177734375,-0.03420845419168472,-0.003054326167330146,0.5436700582504272
1767620474327319000,7.120319091796875,0.20952677726745605,0.019547687843441963,0.6921103000640869
1767620474367405800,7.16040576171875,0.5711590051651001,0.03176499158143997,1.6450600624084473
1767620474407500500,7.20050048828125,0.45204028487205505,-0.5528330206871033,2.5864033699035645
1767620474447598300,7.240598388671875,0.3701843321323395,-0.04337143152952194,1.872912883758545
1767620474487689700,7.280689697265625,0.018936822190880775,-0.32009339332580566,0.7434229850769043
1767620474527772700,7.320772705078125,0.22846360504627228,-0.38240164518356323,-0.2535090744495392
1767620474567870000,7.360869873046875,0.18997909128665924,-0.37568211555480957,-0.7825183868408203
1767620474607983900,7.40098388671875,-0.12461651116609573,-0.17592918872833252,-1.2956452369689941
1767620474648063200,7.441063232421875,-0.3237585723400116,0.20341812074184418,-1.8881844282150269
1767620474668177000,7.461177001953125,-0.40133845806121826,0.4392121136188507,-2.1649065017700195
1767620474688180200,7.48118017578125,-0.49235737323760986,0.6908885836601257,-2.4361305236816406
1767620474728264400,7.521264404296875,-0.1661553531885147,-0.059864792972803116,-2.230879783630371
1767620474768376300,7.561376220703125,-0.1014036312699318,-0.5797111392021179,-1.3005321025848389
1767620474788457200,7.581457275390625,-0.07024950534105301,-0.5552765130996704,-0.5564982295036316
1767620474808465700,7.601465576171875,0.0555887371301651,-0.1716531366109848,0.045204028487205505
1767620474848563200,7.641563232421875,0.3396410644054413,0.5161811113357544,0.3488040566444397
1767620474888645600,7.681645751953125,0.35552358627319336,0.05925392732024193,1.5992451906204224
1767620474908763000,7.701762939453125,-0.015882495790719986,1.102611780166626,0.7947356700897217
1767620474928764000,7.721763916015625,0.08979719132184982,0.31031954288482666,0.759916365146637
1767620474968848600,7.7618486328125,0.12828169763088226,1.1264355182647705,1.310916781425476
1767620475008974600,7.801974609375,0.12400564551353455,0.8784242272377014,0.28038713335990906
1767620475049066200,7.842066162109375,-0.08002334833145142,0.08185594528913498,-0.3500257730484009
1767620475069187300,7.862187255859375,0.25473082065582275,0.06658431142568588,-0.911410927772522
1767620475089188600,7.882188720703125,0.010995574295520782,-0.2883284091949463,-0.9737191796302795
1767620475129274400,7.9222744140625,-0.11850785464048386,-0.5363397002220154,-1.0598511695861816
1767620475169374000,7.9623740234375,0.00366519158706069,-0.36102136969566345,-0.9963212013244629
1767620475189463300,7.98246337890625,-0.021380282938480377,-0.23396138846874237,-0.8558222055435181
1767620475209459700,8.002459716796874,-0.051312681287527084,-0.2785545587539673,-0.5998696684837341
1767620475249570600,8.042570556640625,-0.23090706765651703,-0.35063666105270386,0.2125810980796814
1767620475289671400,8.08267138671875,-0.2968805134296417,0.4593706727027893,0.7483099102973938
1767620475329756000,8.122755859375,-0.14844025671482086,0.5583308339118958,0.6261368989944458
1767620475369848300,8.162848388671875,-0.02932153269648552,0.04398229718208313,0.7379252314567566
1767620475409951000,8.202950927734374,-0.0806342139840126,0.12522737681865692,0.8313875794410706
1767620475450030000,8.243030029296875,0.15515977144241333,0.23945917189121246,0.9932668805122375
1767620475490105900,8.28310595703125,0.43737950921058655,-0.35735616087913513,1.984701156616211
1767620475530188300,8.323188232421876,0.5534439086914062,-0.4355469346046448,2.4245240688323975
1767620475570265600,8.363265625,0.484416127204895,-0.4300491213798523,1.7605136632919312
1767620475590350300,8.383350341796875,0.2321287989616394,-0.3225368559360504,1.2486085891723633
1767620475610349300,8.403349365234375,0.17531833052635193,-0.3445279896259308,0.7354817390441895
1767620475650444800,8.44344482421875,-0.05192354694008827,-0.3927863538265228,-0.27488934993743896
1767620475690544600,8.483544677734375,-0.0354301854968071,-0.5858197808265686,-0.7122688889503479
1767620475730646800,8.523646728515626,-0.30543261766433716,-0.4862487316131592,-1.1759155988693237
1767620475770739500,8.563739501953124,-0.4453207552433014,0.09957103431224823,-1.5919147729873657
1767620475810860300,8.6038603515625,-0.3891211748123169,0.8252789378166199,-2.0219640731811523
1767620475830943500,8.623943603515626,-0.3078760802745819,0.9963212013244629,-2.1533000469207764
1767620475850946600,8.643946533203126,-0.2168571650981903,0.7324274182319641,-2.0916025638580322
1767620475891077400,8.684077392578125,-0.1111774742603302,0.303600013256073,-1.4373658895492554
1767620475931178500,8.724178466796875,-0.13927727937698364,0.18020524084568024,-0.5681046843528748
1767620475971274200,8.764274169921874,-0.018325956538319588,0.655458390712738,-0.19792033731937408
1767620476011373000,8.804373046875,0.1411098688840866,0.31031954288482666,-0.1007927656173706
1767620476051472600,8.84447265625,0.22113321721553802,-0.06536258012056351,0.12828169763088226
1767620476091565600,8.884565673828124,-0.039706241339445114,0.6035348773002625,0.4495968222618103
1767620476111651000,8.904651123046875,0.1313360333442688,0.5473352670669556,0.7409795522689819
1767620476131657000,8.924656982421874,0.23457226157188416,-0.6798930168151855,0.8894197940826416
1767620476171741200,8.9647412109375,0.030543262138962746,0.6743952035903931,1.7922786474227905
1767620476211854800,9.004854736328125,0.0757472887635231,1.0476338863372803,-0.46181413531303406
1767620476231940600,9.024940673828125,-0.20586158335208893,0.5577199459075928,0.10201449692249298
1767620476251944000,9.04494384765625,0.11728613078594208,-0.1313360333442688,-0.44654250144958496
1767620476292025900,9.08502587890625,-0.12278391420841217,-0.12339477986097336,-0.8497135639190674
1767620476312108300,9.1051083984375,-0.13255776464939117,-0.2736676335334778,-0.9492846131324768
1767620476332151000,9.125151123046875,-0.08307767659425735,-0.30054569244384766,-1.0036516189575195
1767620476372255200,9.165255126953125,-0.12339477986097336,-0.39584067463874817,-0.7623597979545593
1767620476412361200,9.205361328125,-0.14477506279945374,-0.2028072625398636,-0.26450464129447937
1767620476452486100,9.245486083984375,-0.13988813757896423,0.23640485107898712,0.4251621961593628
1767620476492590300,9.28559033203125,-0.17409659922122955,0.40256020426750183,0.7037167549133301
1767620476532713200,9.325713134765625,0.03481931984424591,0.3597996234893799,0.6035348773002625
1767620476572817400,9.3658173828125,0.018325956538319588,0.2217440903186798,0.9456194043159485
1767620476612934700,9.4059345703125,0.0006108652451075613,0.2773328125476837,0.9529497623443604
1767620476653027800,9.44602783203125,-0.1973094791173935,0.342695415019989,1.027475357055664
1767620476693128000,9.4861279296875,-0.2620611786842346,-0.06475171446800232,2.0231857299804688
1767620476733218000,9.526218017578126,0.01771509274840355,-1.0305296182632446,2.956587791442871
1767620476773331000,9.5663310546875,-0.0024434609804302454,-0.8533787727355957,2.4440717697143555
1767620476813412600,9.60641259765625,-0.3439171314239502,0.25595253705978394,0.8759807348251343
1767620476853545200,9.646545166015626,-0.3237585723400116,0.7867944240570068,-0.37140607833862305
1767620476893651700,9.686651611328125,-0.1820378452539444,0.6285803318023682,-1.0519099235534668
1767620476933738800,9.72673876953125,-0.504574716091156,0.7220427393913269,-1.816102385520935
1767620476973824800,9.76682470703125,-0.8979719281196594,1.0574077367782593,-2.253481864929199
1767620477013939000,9.80693896484375,-0.8594874143600464,1.6475036144256592,-2.387261390686035
1767620477054028800,9.84702880859375,-0.494189977645874,1.4184291362762451,-2.1954495906829834
1767620477094160100,9.88716015625,-0.3194825351238251,0.9828822016716003,-1.7104226350784302
1767620477134259700,9.927259765625,0.04459316283464432,1.671938180923462,-1.0867292881011963
1767620477174375400,9.96737548828125,0.15821409225463867,1.6102408170700073,-0.4508185386657715
1767620477214483000,10.00748291015625,0.06719517707824707,1.4440854787826538,-0.342695415019989
1767620477254601200,10.047601318359375,-0.12095131725072861,0.7580837607383728,0.01771509274840355
1767620477294698800,10.08769873046875,0.14905111491680145,0.9957103729248047,0.5369505286216736
1767620477314816300,10.107816162109375,0.28099802136421204,1.2198978662490845,0.30482175946235657
1767620477334821400,10.1278212890625,0.4178318381309509,0.5198463201522827,0.5894849896430969
1767620477374914300,10.167914306640625,-0.02382374368607998,0.35552358627319336,1.9834794998168945
1767620477415009800,10.208009765625,-0.5296201705932617,1.6365079879760742,0.2626720666885376
1767620477455111400,10.248111328125,-0.05009094998240471,1.3060299158096313,-0.24617868661880493
1767620477495211300,10.288211181640625,0.23029619455337524,1.0207557678222656,-0.5314527750015259
1767620477535303400,10.328303466796875,-0.27977627515792847,0.9462302923202515,-0.7104362845420837
1767620477575411200,10.3684111328125,-0.1466076523065567,1.053742527961731,-0.6933320760726929
1767620477615520000,10.40852001953125,-0.2321287989616394,0.7849618196487427,-0.33475416898727417
1767620477655633400,10.44863330078125,-0.32986724376678467,0.9865473508834839,0.04092797264456749
1767620477695741400,10.488741455078125,-0.34086281061172485,0.9089674949645996,0.3139847218990326
1767620477735845000,10.52884521484375,-0.21013765037059784,0.6029239892959595,0.6548475623130798
1767620477775948300,10.5689482421875,-0.2779437005519867,0.6640105247497559,0.6780604124069214
1767620477816083700,10.609083740234375,-0.22968533635139465,0.7470881938934326,0.6908885836601257
1767620477856180000,10.649179931640624,-0.31093040108680725,1.0225883722305298,0.6218608021736145
1767620477896278000,10.689278076171876,-0.3885102868080139,1.441641926765442,0.48197266459465027
1767620477916362800,10.70936279296875,-0.3219259977340698,1.3897184133529663,0.44593164324760437
1767620477936367000,10.7293671875,-0.0806342139840126,1.4501941204071045,0.5577199459075928
1767620477976457000,10.76945703125,0.8637634515762329,0.5821545720100403,1.3347405195236206
1767620478016543200,10.809543212890626,0.7104362845420837,0.685390830039978,1.72935950756073
1767620478056665900,10.849665771484375,0.24923302233219147,1.3781119585037231,1.3573426008224487
1767620478096756500,10.889756591796875,-0.20463985204696655,0.05009094998240471,1.3487904071807861
1767620478136839400,10.92983935546875,-1.0335839986801147,-0.24190263450145721,0.9853256344795227
1767620478176923100,10.969923095703125,-1.651168704032898,-0.1014036312699318,0.5729916095733643
1767620478216999000,11.0099990234375,-1.7812830209732056,0.9193521738052368,-0.35185837745666504
1767620478237087500,11.03008740234375,-1.6603317260742188,1.2388347387313843,-0.779464066028595
1767620478257087000,11.0500869140625,-1.5125023126602173,1.5106697082519531,-1.1753047704696655
1767620478277168600,11.070168701171875,-1.4660766124725342,1.7299703359603882,-1.480737328529358
1767620478297166000,11.090166015625,-1.4856243133544922,1.8625280857086182,-1.6939293146133423
1767620478337244400,11.130244384765625,-1.205847978591919,1.7660114765167236,-1.9168951511383057
1767620478377356500,11.1703564453125,-0.5296201705932617,2.0781636238098145,-1.9162843227386475
1767620478417462500,11.210462646484375,-0.08368854224681854,2.0897700786590576,-1.6352862119674683
1767620478457554400,11.250554443359375,0.042760565876960754,1.711033582687378,-1.189354658126831
1767620478497668900,11.2906689453125,0.20952677726745605,1.8136589527130127,-0.7299839854240417
1767620478537775600,11.330775634765626,0.08124507963657379,1.1386528015136719,-0.251676470041275
1767620478577849600,11.370849609375,0.09162978827953339,0.6902777552604675,0.16310101747512817
1767620478617964500,11.410964599609375,0.35124751925468445,1.3041973114013672,1.2651019096374512
1767620478638044400,11.43104443359375,0.627358615398407,1.445918083190918,1.2932016849517822
1767620478658046500,11.45104638671875,-0.033597588539123535,0.5937610268592834,1.508837103843689
1767620478698211000,11.491211181640624,-0.5070181488990784,1.7214182615280151,1.5644259452819824
1767620478738302700,11.531302734375,-0.1563815027475357,2.6841418743133545,-0.7574729323387146
1767620478778420200,11.571420166015624,0.19303341209888458,1.5027284622192383,-0.7269296646118164
