time,seconds_elapsed_x,accel_z,accel_y,accel_x,seconds_elapsed_y,gyro_z,gyro_y,gyro_x,accel_x_smooth,accel_y_smooth,accel_z_smooth,gyro_x_smooth,gyro_y_smooth,gyro_z_smooth
1767625004557419000,0.1094189453125,0.262308120727539,-0.0129138529300689,0.0088522732257843,0.109705322265625,0.2107485085725784,-0.0036651915870606,0.6401867866516113,,,,,,
1767625004597494000,0.149493896484375,-0.3291339874267578,0.2671823501586914,0.1537019610404968,0.14978076171875,0.394618958234787,-0.4043927788734436,0.6340781450271606,,,,,,
1767625004637579000,0.1895791015625,0.078348159790039,0.0375525206327438,0.214710533618927,0.18987060546875,0.3988949954509735,0.3915646076202392,0.5943718552589417,-0.014744645357131958,0.16715635657310485,-0.6795720100402832,0.4372573420405388,0.35931092845275997,0.39437460005283353
1767625004657619000,0.209618896484375,-1.3918085098266602,0.1403239518404007,-0.2701800763607025,0.20995556640625,0.4428772926330566,0.8857545852661133,0.3830125033855438,0.1902049660682678,0.08261436223983763,-0.8715161323547364,0.17324138134717942,0.5035972952842712,0.37763689160346986
1767625004677669400,0.22966943359375,-2.017573833465576,0.4036368131637573,-0.1808079183101654,0.229960693359375,0.5247332453727722,0.9272934198379515,-0.0653625801205635,-0.2927932024002075,0.025235411524772645,-1.061915111541748,-0.07757988721132278,0.7498981595039368,0.3266907274723053
1767625004717732400,0.269732421875,-0.6974124908447266,-0.435623824596405,1.0336003303527832,0.270024169921875,0.1270599663257599,0.7177666425704956,-0.6798930168151855,-0.27113716006278993,-0.07515031695365906,-1.063598346710205,-0.3655417636036873,0.7801970839500427,0.3249803066253662
1767625004757814800,0.309814697265625,-1.2811288833618164,-0.0197124034166336,-2.26128888130188,0.3101064453125,0.1398881375789642,0.827111542224884,-0.6200281977653503,-0.408829402923584,-0.24699234664440156,-1.0899867057800292,-0.5905845180153847,0.6884451270103454,0.2862514525651932
1767625004797902000,0.349902099609375,0.0699319839477539,-0.4643761217594147,0.322990745306015,0.35019384765625,0.3903428912162781,0.543059229850769,-0.8454375267028809,-0.5125320136547089,-0.618456456065178,-0.7680604934692383,-0.8197811603546142,0.5739689826965332,0.2769663006067276
1767625004837979600,0.389979736328125,-1.5237503051757812,-0.7188861966133118,-0.9586412906646729,0.39027099609375,0.2492330223321914,0.4269948005676269,-0.7422012686729431,-0.8299011886119843,-0.806321558356285,-0.6344257354736328,-0.9105557441711426,0.5395161867141723,0.39755110442638397
1767625004878055200,0.43005517578125,-0.4079427719116211,-1.4536837339401243,-0.6993209719657898,0.430347412109375,0.4783074855804443,0.3549126982688904,-1.2113457918167114,-0.6125853717327118,-1.1355179727077485,-0.49186058044433595,-1.0418917775154113,0.4434881687164306,0.5086064010858535
1767625004918135800,0.4701357421875,-0.0292387008666992,-1.374949336051941,-0.5532455444335938,0.470427978515625,0.7299839854240417,0.5455026626586914,-1.1337659358978271,-1.0625084519386292,-1.4830458283424377,-0.6507869720458984,-1.128145945072174,0.4042706131935119,0.5695707470178604
1767625004958200800,0.510200927734375,-0.568303108215332,-1.6656944751739502,-1.1747097969055176,0.51049267578125,0.6951646208763123,0.3469714522361755,-1.2767083644866943,-0.5567875981330872,-0.9628887176513672,0.36032171249389655,-1.289047861099243,0.8045095086097718,0.6806260466575622
1767625004978245000,0.5302451171875,-0.7246999740600586,-2.2020153999328613,-1.926624655723572,0.51049267578125,0.6951646208763123,0.3469714522361755,-1.2767083644866943,-0.18333671092987064,-0.2439408540725708,1.191837215423584,-1.2923465251922608,1.2152552843093871,0.6936985611915588
1767625005238752800,0.790752685546875,3.531793117523194,1.881899356842041,1.569962978363037,0.79104443359375,0.8045095205307007,2.428189277648926,-1.5467108488082886,0.12206833362579342,0.47365603446960447,1.8329328536987304,-1.242988610267639,1.5354708433151245,0.6070778667926788
1767625005258791700,0.810791748046875,3.749634742736816,2.1410555839538574,1.167933464050293,0.81112890625,0.5436700582504272,2.408641576766968,-1.227839112281799,0.29919064044952387,1.1756953716278076,2.2145386695861817,-1.1490375399589539,1.8660711169242858,0.5182580649852753
1767625005278850000,0.83085009765625,3.176239490509033,2.2130351066589355,0.9737796783447266,0.831141357421875,0.2968805134296417,2.146580457687378,-0.8869763612747192,0.5102394104003907,1.8571868419647217,2.4835277557373048,-1.0516656160354614,2.1502456188201906,0.44996333718299864
1767625005298892300,0.850892333984375,1.3397259712219238,1.8445022106170657,-0.2890982627868652,0.8512294921875,0.2510656118392944,1.9999728202819824,-0.8069530129432678,0.12760162353515625,1.7286040782928467,1.8930821418762207,-0.9106779098510742,1.8936822414398193,0.3539353191852569
1767625005318936300,0.870936279296875,0.6202454566955566,1.205441951751709,-0.8713808059692383,0.871228759765625,0.3536909818649292,1.7678439617156982,-0.7898487448692322,0.16594018936157226,1.697691059112549,1.46394624710083,-0.8262563347816467,1.5667471766471863,0.27012460976839064
1767625005338984200,0.890984130859375,0.5795650482177734,1.238985538482666,-0.3432259559631347,0.89132080078125,0.3243694305419922,1.1453723907470703,-0.8417723178863525,0.49037532806396483,1.6631151676177978,0.6563900947570801,-0.7061602234840392,1.332419276237488,0.059620441496372224
1767625005359023600,0.911023681640625,1.6039552688598633,1.986490488052368,1.359626293182373,0.91131494140625,0.1246165111660957,0.7739662528038025,-0.8057312369346619,-0.06414451599121093,1.1264751434326172,0.6310464859008789,-0.5229006454348564,1.3513561010360717,0.009040799969807264
