datetime,time,seconds_elapsed,z,y,x
2026-01-05 13:41:07.350,1.7676204673504707e+18,0.143470703125,0.8733462078691888,0.1857030391693115,-0.4801400899887085
2026-01-05 13:41:07.383,1.7676204673905766e+18,0.18357666015625,0.8407792415860033,0.3778201639652252,-0.5210680663585663
2026-01-05 13:41:07.416,1.7676204674306685e+18,0.22366845703125,0.8082122753028176,0.5699372887611389,-0.5619960427284241
2026-01-05 13:41:07.449,1.7676204674708004e+18,0.26380029296875,0.775645309019632,0.5742133259773254,-0.8203920125961304
2026-01-05 13:41:07.482,1.7676204675108864e+18,0.303886474609375,0.7105113764532609,0.5742133259773254,-0.8203920125961304
2026-01-05 13:41:07.515,1.767620467530932e+18,0.32393196251736817,0.6453769386044935,0.5992587804794312,-0.8509352803230286
2026-01-05 13:41:07.548,1.7676204675509773e+18,0.343977294921875,0.2272418737411499,1.0268623907615047,-0.932791233062744
2026-01-05 13:41:07.581,1.767620467591065e+18,0.384065185546875,0.1215621829032898,1.0268623907615047,-0.8509352803230286
2026-01-05 13:41:07.614,1.7676204676311903e+18,0.424190185546875,0.0775798857212066,0.5992587804794312,-0.6139195561408997
2026-01-05 13:41:07.647,1.7676204676712855e+18,0.464285400390625,-0.0452040284872055,0.5992587804794312,-0.7034113109111786
2026-01-05 13:41:07.680,1.7676204677113874e+18,0.504387451171875,-0.08307767519727347,0.7376197874546051,-0.7034113109111786
2026-01-05 13:41:07.713,1.7676204677364572e+18,0.5294573364257813,-0.12095132190734145,0.484416127204895,-0.6139195561408997
2026-01-05 13:41:07.746,1.7676204677615273e+18,0.5545272216796875,-0.12095132190734145,0.484416127204895,-0.6139195561408997
2026-01-05 13:41:07.779,1.767620467791586e+18,0.5845859375,-0.12095132190734145,0.598647952079773,-0.6438519954681396
2026-01-05 13:41:07.812,1.7676204678316964e+18,0.6246962890625,-0.12095132190734145,0.7376197874546051,-0.6438519954681396
2026-01-05 13:41:07.845,1.7676204678718047e+18,0.6648046875,0.0146607663482427,1.19912850856781,-0.6438519954681396
2026-01-05 13:41:07.878,1.7676204678918587e+18,0.684858720363012,0.2070833146572113,1.19912850856781,-0.6438519954681396
2026-01-05 13:41:07.911,1.7676204679119127e+18,0.70491259765625,0.2070833146572113,1.19912850856781,-0.6438519954681396
2026-01-05 13:41:07.944,1.7676204679520018e+18,0.745001708984375,0.2070833146572113,1.0115928649902344,-0.3274237811565399
2026-01-05 13:41:07.977,1.767620467992096e+18,0.785095947265625,0.1178969889879226,0.5320636034011841,-0.3274237811565399
2026-01-05 13:41:08.010,1.7676204680321953e+18,0.8251953125,0.067195177078247,0.4554000496864319,-0.3274237811565399
2026-01-05 13:41:08.043,1.7676204680622797e+18,0.855279541015625,-0.11209377273917201,0.4554000496864319,-0.3933972120285034
2026-01-05 13:41:08.076,1.7676204680873275e+18,0.880327392578125,-0.35140023939311504,0.4746423065662384,-0.3933972120285034
2026-01-05 13:41:08.109,1.7676204681123753e+18,0.905375244140625,-0.5907067060470581,0.4746423065662384,-0.3933972120285034
2026-01-05 13:41:08.142,1.7676204681624914e+18,0.955491455078125,-0.7899505794048309,0.9196576476097107,-0.230907067656517
2026-01-05 13:41:08.175,1.7676204681925414e+18,0.98554150390625,-0.7899505794048309,1.1272499958674114,-0.230907067656517
2026-01-05 13:41:08.208,1.7676204682226176e+18,1.0156177978515624,-0.7899505794048309,1.1272499958674114,-0.07269296608865254
2026-01-05 13:41:08.241,1.767620468272703e+18,1.065702880859375,-0.7232644557952881,1.1272499958674114,0.0403171069920063
