datetime,time,seconds_elapsed,z,y,x
2026-01-05 14:56:44.553,1.767625004557419e+18,0.1094189453125,0.078348159790039,0.0375525206327438,0.1537019610404968
2026-01-05 14:56:44.586,1.767625004597494e+18,0.149493896484375,-0.1253929138183594,0.1523674353957176,0.08127711713314055
2026-01-05 14:56:44.619,1.767625004637579e+18,0.1895791015625,-0.3291339874267578,0.0375525206327438,0.1537019610404968
2026-01-05 14:56:44.652,1.7676250046676442e+18,0.2196441650390625,-0.6974124908447266,0.0375525206327438,0.1537019610404968
2026-01-05 14:56:44.685,1.7676250047177324e+18,0.269732421875,-0.9892718191571099,-0.0197124034166336,-0.22549399733543396
2026-01-05 14:56:44.718,1.7676250047377736e+18,0.2897736373054837,-0.9892718191571099,-0.22766730739199406,-0.22549399733543396
2026-01-05 14:56:44.751,1.7676250047578148e+18,0.309814697265625,-0.9892718191571099,-0.435623824596405,-0.6138506655503235
2026-01-05 14:56:44.784,1.767625004797902e+18,0.349902099609375,-0.9892718191571099,-0.4643761217594147,-0.6993209719657898
2026-01-05 14:56:44.817,1.7676250048379796e+18,0.389979736328125,-0.4079427719116211,-0.7188861966133118,-0.6993209719657898
2026-01-05 14:56:44.850,1.7676250048780552e+18,0.43005517578125,-0.21859000193420436,-1.374949336051941,-0.6262829749024423
2026-01-05 14:56:44.883,1.7676250048980956e+18,0.4500955367162318,-0.4079427719116211,-1.4143163822993146,-0.6993209719657898
2026-01-05 14:56:44.916,1.7676250049181358e+18,0.4701357421875,-0.3241128921508789,-1.4536837339401243,-0.6993209719657898
2026-01-05 14:56:44.949,1.767625004968223e+18,0.5202230224609374,-0.3241128921508789,-1.9338549375534058,-1.5506672263145447
2026-01-05 14:56:44.982,1.7676250049982881e+18,0.5502880859375,-0.3241128921508789,-1.9338549375534058,-1.5506672263145447
2026-01-05 14:56:45.015,1.7676250050283415e+18,0.5803414306640625,-0.35973048210144043,-1.9338549375534058,-1.5506672263145447
2026-01-05 14:56:45.048,1.7676250050784453e+18,0.6304453125,-0.35973048210144043,-1.5487885475158691,-1.4926724433898926
2026-01-05 14:56:45.081,1.7676250050984945e+18,0.650494384765625,-0.35973048210144043,-1.15254545211792,-1.3531014919281006
2026-01-05 14:56:45.114,1.7676250051185434e+18,0.67054345703125,0.7590150833129883,-0.7563023567199707,-1.2135305404663086
2026-01-05 14:56:45.147,1.7676250051686339e+18,0.7206336669921876,2.048428058624268,1.2914004325866697,-0.2954853773117065
2026-01-05 14:56:45.180,1.7676250051986765e+18,0.750676513671875,2.499842405319214,1.603759527206421,1.0708565711975098
2026-01-05 14:56:45.213,1.7676250052287322e+18,0.780732177734375,2.499842405319214,1.75859534740448,1.0708565711975098
2026-01-05 14:56:45.246,1.767625005268821e+18,0.8208209228515625,2.048428058624268,1.75859534740448,1.0708565711975098
2026-01-05 14:56:45.279,1.7676250052988923e+18,0.850892333984375,1.6039552688598633,1.8445022106170652,1.0708565711975098
2026-01-05 14:56:45.312,1.7676250053289603e+18,0.880960205078125,1.3397259712219238,1.986490488052368,1.0708565711975098
2026-01-05 14:56:45.345,1.7676250053590236e+18,0.911023681640625,1.213007926940918,1.8445022106170652,-0.2890982627868652
2026-01-05 14:56:45.378,1.7676250053990922e+18,0.95109228515625,0.9298182725906372,1.2222137451171875,-0.6073033809661865
2026-01-05 14:56:45.411,1.7676250054391455e+18,0.9911455078125,0.9298182725906372,0.1105413436889648,0.4427251815795898
2026-01-05 14:56:45.444,1.7676250054591754e+18,1.011175537109375,0.9298182725906372,-0.3640782833099365,-1.3094861507415771
2026-01-05 14:56:45.477,1.7676250054792056e+18,1.03120556640625,0.9298182725906372,-0.3640782833099365,-1.3094861507415771
2026-01-05 14:56:45.510,1.7676250055192748e+18,1.071274658203125,0.6466286182403564,-0.11584043502807617,-0.407975912094116
2026-01-05 14:56:45.543,1.7676250055593329e+18,1.111332763671875,0.2245848178863525,0.1105413436889648,-0.407975912094116
2026-01-05 14:56:45.576,1.76762500558938e+18,1.1413802490234375,0.03343101974771215,0.5778517723083496,-0.4273996353149414
2026-01-05 14:56:45.609,1.767625005639463e+18,1.191462890625,-0.0222063064575195,1.0421772003173828,-0.4273996353149414
2026-01-05 14:56:45.642,1.7676250056594867e+18,1.21148673873784,-0.1577242612838745,1.4596514701843262,-0.4273996353149414
2026-01-05 14:56:45.675,1.7676250056795108e+18,1.2315107421875,0.03343101974771215,1.4596514701843262,-0.4567885398864746
2026-01-05 14:56:45.708,1.7676250057295828e+18,1.2815828857421874,0.03343101974771215,1.4596514701843262,-0.775558551753958
2026-01-05 14:56:45.741,1.7676250057596483e+18,1.311648193359375,-0.1577242612838745,-1.830692768096924,-0.4567885398864746
2026-01-05 14:56:45.774,1.7676250057997102e+18,1.351710205078125,-0.2748909592628479,-1.830692768096924,-0.27989864349365234
2026-01-05 14:56:45.807,1.767625005829755e+18,1.3817548828125,-0.4205491244792938,-1.830692768096924,-0.27989864349365234
2026-01-05 14:56:45.840,1.7676250058598006e+18,1.4118005981445312,-0.4205491244792938,-0.8296655416488647,-0.27989864349365234
2026-01-05 14:56:45.873,1.7676250058898463e+18,1.4418463134765624,-0.4205491244792938,0.5608789920806885,-0.27989864349365234
2026-01-05 14:56:45.906,1.7676250059198812e+18,1.471881103515625,0.9036072492599488,2.415823346033402,-0.7496514320373535
2026-01-05 14:56:45.939,1.7676250059599462e+18,1.5119462890625,2.048744201660156,2.415823346033402,-0.7496514320373535
2026-01-05 14:56:45.972,1.767625006000013e+18,1.552012939453125,2.048744201660156,2.5138971917921458,-0.7496514320373535
2026-01-05 14:56:46.005,1.767625006020043e+18,1.57204296875,2.048744201660156,2.317749500274658,-0.246922492980957
2026-01-05 14:56:46.038,1.7676250060400768e+18,1.592076904296875,0.4447270035743713,2.023527202181663,-0.246922492980957
